danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.652,0.697,5,-5.76,1,0.0534,0.0167,0.000313,0.0727,0.432,115.992,audio_features,4eunWxltbJXWnaWIP2kyup,spotify:track:4eunWxltbJXWnaWIP2kyup,https://api.spotify.com/v1/tracks/4eunWxltbJXWnaWIP2kyup,https://api.spotify.com/v1/audio-analysis/4eunWxltbJXWnaWIP2kyup,215632,4
0.748,0.668,7,-7.272,1,0.202,0.255,1.19e-06,0.145,0.924,100.584,audio_features,50hI5ZXc0HC6igFXqrZ0xw,spotify:track:50hI5ZXc0HC6igFXqrZ0xw,https://api.spotify.com/v1/tracks/50hI5ZXc0HC6igFXqrZ0xw,https://api.spotify.com/v1/audio-analysis/50hI5ZXc0HC6igFXqrZ0xw,235499,4
0.663,0.386,5,-9.962,0,0.298,0.138,1.66e-06,0.397,0.497,74.907,audio_features,3FIilUrD4bZefAS6O9OUE6,spotify:track:3FIilUrD4bZefAS6O9OUE6,https://api.spotify.com/v1/tracks/3FIilUrD4bZefAS6O9OUE6,https://api.spotify.com/v1/audio-analysis/3FIilUrD4bZefAS6O9OUE6,210547,4
0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,audio_features,73RbfOTJIjHzi2pcVHjeHM,spotify:track:73RbfOTJIjHzi2pcVHjeHM,https://api.spotify.com/v1/tracks/73RbfOTJIjHzi2pcVHjeHM,https://api.spotify.com/v1/audio-analysis/73RbfOTJIjHzi2pcVHjeHM,189825,4
0.681,0.71,11,-6.643,0,0.0574,0.155,3.02e-05,0.367,0.254,89.957,audio_features,7g6FlLHxbVqMi1s7S8tDTp,spotify:track:7g6FlLHxbVqMi1s7S8tDTp,https://api.spotify.com/v1/tracks/7g6FlLHxbVqMi1s7S8tDTp,https://api.spotify.com/v1/audio-analysis/7g6FlLHxbVqMi1s7S8tDTp,188505,4
0.753,0.669,7,-4.914,0,0.104,0.0378,0.0,0.122,0.584,140.948,audio_features,0J1YRLYhTG1MBosjidD7OI,spotify:track:0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/tracks/0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/audio-analysis/0J1YRLYhTG1MBosjidD7OI,247469,4
0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,audio_features,1o8Z7GD1CeOaVBEyuzu4HO,spotify:track:1o8Z7GD1CeOaVBEyuzu4HO,https://api.spotify.com/v1/tracks/1o8Z7GD1CeOaVBEyuzu4HO,https://api.spotify.com/v1/audio-analysis/1o8Z7GD1CeOaVBEyuzu4HO,186678,4
0.78,0.42,6,-9.218,0,0.1,0.0314,1.48e-05,0.118,0.0952,99.024,audio_features,6sg284TefDkBpFh0317Agp,spotify:track:6sg284TefDkBpFh0317Agp,https://api.spotify.com/v1/tracks/6sg284TefDkBpFh0317Agp,https://api.spotify.com/v1/audio-analysis/6sg284TefDkBpFh0317Agp,146792,4
0.642,0.653,1,-4.635,1,0.113,0.0371,0.0,0.203,0.246,90.384,audio_features,58WSKtcvVt208XY8tolYQI,spotify:track:58WSKtcvVt208XY8tolYQI,https://api.spotify.com/v1/tracks/58WSKtcvVt208XY8tolYQI,https://api.spotify.com/v1/audio-analysis/58WSKtcvVt208XY8tolYQI,148997,4
0.589,0.434,6,-7.531,0,0.113,0.305,0.0,0.25,0.657,169.983,audio_features,5c2jJgsGsnYWB6QdkK1ycR,spotify:track:5c2jJgsGsnYWB6QdkK1ycR,https://api.spotify.com/v1/tracks/5c2jJgsGsnYWB6QdkK1ycR,https://api.spotify.com/v1/audio-analysis/5c2jJgsGsnYWB6QdkK1ycR,169387,4
0.698,0.846,8,-3.735,0,0.0981,0.406,0.0,0.204,0.726,103.968,audio_features,2sITbbWIOeg2Lwp4WN2jqr,spotify:track:2sITbbWIOeg2Lwp4WN2jqr,https://api.spotify.com/v1/tracks/2sITbbWIOeg2Lwp4WN2jqr,https://api.spotify.com/v1/audio-analysis/2sITbbWIOeg2Lwp4WN2jqr,205385,4
0.777,0.631,8,-5.649,0,0.0612,0.183,4.4e-06,0.119,0.337,96.015,audio_features,7Fdhp8np9nZhsghO2VIPvJ,spotify:track:7Fdhp8np9nZhsghO2VIPvJ,https://api.spotify.com/v1/tracks/7Fdhp8np9nZhsghO2VIPvJ,https://api.spotify.com/v1/audio-analysis/7Fdhp8np9nZhsghO2VIPvJ,199513,4
0.456,0.511,7,-8.685,1,0.0304,0.355,0.000468,0.221,0.179,80.082,audio_features,7ptEC3PSdXZ8530GoESqm3,spotify:track:7ptEC3PSdXZ8530GoESqm3,https://api.spotify.com/v1/tracks/7ptEC3PSdXZ8530GoESqm3,https://api.spotify.com/v1/audio-analysis/7ptEC3PSdXZ8530GoESqm3,216438,3
0.785,0.47,7,-6.42,0,0.0329,0.137,1.12e-06,0.131,0.0569,120.006,audio_features,0WIv5qV41y6YjjB9V1biuC,spotify:track:0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/tracks/0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/audio-analysis/0WIv5qV41y6YjjB9V1biuC,188000,4
0.831,0.2,1,-16.971,0,0.053,0.226,0.0696,0.107,0.609,127.014,audio_features,1sFYkXvaeXQzsmVTJwySuv,spotify:track:1sFYkXvaeXQzsmVTJwySuv,https://api.spotify.com/v1/tracks/1sFYkXvaeXQzsmVTJwySuv,https://api.spotify.com/v1/audio-analysis/1sFYkXvaeXQzsmVTJwySuv,216424,4
0.445,0.595,2,-6.584,0,0.0558,0.034,7.71e-06,0.664,0.3,144.923,audio_features,6Vj9woVSN0IAP6qdRd1g85,spotify:track:6Vj9woVSN0IAP6qdRd1g85,https://api.spotify.com/v1/tracks/6Vj9woVSN0IAP6qdRd1g85,https://api.spotify.com/v1/audio-analysis/6Vj9woVSN0IAP6qdRd1g85,145055,4
0.809,0.631,4,-7.099,1,0.0423,0.0659,0.00142,0.134,0.753,107.05,audio_features,42QLP7Z6KvkOV7vYr8RaLD,spotify:track:42QLP7Z6KvkOV7vYr8RaLD,https://api.spotify.com/v1/tracks/42QLP7Z6KvkOV7vYr8RaLD,https://api.spotify.com/v1/audio-analysis/42QLP7Z6KvkOV7vYr8RaLD,164282,4
0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,audio_features,2i2gDpKKWjvnRTOZRhaPh2,spotify:track:2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/tracks/2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/audio-analysis/2i2gDpKKWjvnRTOZRhaPh2,187558,4
0.731,0.423,6,-10.147,1,0.0784,0.473,0.000413,0.129,0.78,76.964,audio_features,0wOtc2nY3NOohp4xSwOyTN,spotify:track:0wOtc2nY3NOohp4xSwOyTN,https://api.spotify.com/v1/tracks/0wOtc2nY3NOohp4xSwOyTN,https://api.spotify.com/v1/audio-analysis/0wOtc2nY3NOohp4xSwOyTN,90111,4
0.385,0.443,2,-9.773,0,0.114,0.567,3.46e-06,0.115,0.302,80.05,audio_features,1dduMILdDnevJDX0I9IAhm,spotify:track:1dduMILdDnevJDX0I9IAhm,https://api.spotify.com/v1/tracks/1dduMILdDnevJDX0I9IAhm,https://api.spotify.com/v1/audio-analysis/1dduMILdDnevJDX0I9IAhm,201661,5
0.704,0.563,7,-5.64,0,0.0374,0.237,0.0,0.09,0.236,102.955,audio_features,4hFcpmHYISDTDHeKl9ekgZ,spotify:track:4hFcpmHYISDTDHeKl9ekgZ,https://api.spotify.com/v1/tracks/4hFcpmHYISDTDHeKl9ekgZ,https://api.spotify.com/v1/audio-analysis/4hFcpmHYISDTDHeKl9ekgZ,212088,4
0.581,0.61,11,-6.464,0,0.0585,0.168,0.0,0.0661,0.561,94.916,audio_features,65KZuAz5UdEXiS2YulhjDe,spotify:track:65KZuAz5UdEXiS2YulhjDe,https://api.spotify.com/v1/tracks/65KZuAz5UdEXiS2YulhjDe,https://api.spotify.com/v1/audio-analysis/65KZuAz5UdEXiS2YulhjDe,192000,4
0.548,0.598,11,-8.386,0,0.25,0.347,3.63e-05,0.155,0.36,136.618,audio_features,2N6s3852GdbqhV29or63En,spotify:track:2N6s3852GdbqhV29or63En,https://api.spotify.com/v1/tracks/2N6s3852GdbqhV29or63En,https://api.spotify.com/v1/audio-analysis/2N6s3852GdbqhV29or63En,225533,4
0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
0.59,0.382,1,-8.544,0,0.128,0.507,6.67e-05,0.131,0.565,85.118,audio_features,0qCW7INVI4x26erwKNJsN9,spotify:track:0qCW7INVI4x26erwKNJsN9,https://api.spotify.com/v1/tracks/0qCW7INVI4x26erwKNJsN9,https://api.spotify.com/v1/audio-analysis/0qCW7INVI4x26erwKNJsN9,159706,4
0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021,audio_features,0CrcwVLUe8wzLUIXgjXVZJ,spotify:track:0CrcwVLUe8wzLUIXgjXVZJ,https://api.spotify.com/v1/tracks/0CrcwVLUe8wzLUIXgjXVZJ,https://api.spotify.com/v1/audio-analysis/0CrcwVLUe8wzLUIXgjXVZJ,175837,4
0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,audio_features,2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,147581,4
0.7,0.657,9,-7.121,0,0.0603,0.0816,3.63e-06,0.115,0.479,91.554,audio_features,0gR8uAS5TNzsuWzWw9OR8C,spotify:track:0gR8uAS5TNzsuWzWw9OR8C,https://api.spotify.com/v1/tracks/0gR8uAS5TNzsuWzWw9OR8C,https://api.spotify.com/v1/audio-analysis/0gR8uAS5TNzsuWzWw9OR8C,209682,4
0.526,0.696,9,-6.216,0,0.0558,0.21,0.000461,0.127,0.303,169.908,audio_features,13UhWTMGqDxpiqvskSTYMX,spotify:track:13UhWTMGqDxpiqvskSTYMX,https://api.spotify.com/v1/tracks/13UhWTMGqDxpiqvskSTYMX,https://api.spotify.com/v1/audio-analysis/13UhWTMGqDxpiqvskSTYMX,253680,4
0.632,0.645,4,-5.288,1,0.0266,0.0352,0.0,0.102,0.184,101.014,audio_features,58z9odzkFuph91CkBcmOzY,spotify:track:58z9odzkFuph91CkBcmOzY,https://api.spotify.com/v1/tracks/58z9odzkFuph91CkBcmOzY,https://api.spotify.com/v1/audio-analysis/58z9odzkFuph91CkBcmOzY,214455,4
0.419,0.619,7,-3.892,0,0.0874,0.455,0.0,0.111,0.346,155.54,audio_features,4TeklWa1VJeKwDThRho8vy,spotify:track:4TeklWa1VJeKwDThRho8vy,https://api.spotify.com/v1/tracks/4TeklWa1VJeKwDThRho8vy,https://api.spotify.com/v1/audio-analysis/4TeklWa1VJeKwDThRho8vy,186096,3
0.803,0.387,2,-5.839,0,0.0723,0.207,1.98e-06,0.217,0.5,136.038,audio_features,3unpulZnIiKRZ4MCymHfXx,spotify:track:3unpulZnIiKRZ4MCymHfXx,https://api.spotify.com/v1/tracks/3unpulZnIiKRZ4MCymHfXx,https://api.spotify.com/v1/audio-analysis/3unpulZnIiKRZ4MCymHfXx,186157,4
0.799,0.61,0,-5.039,1,0.0376,0.172,3.65e-05,0.107,0.597,126.044,audio_features,5g4Er80SZs5bYiZL4YBeAD,spotify:track:5g4Er80SZs5bYiZL4YBeAD,https://api.spotify.com/v1/tracks/5g4Er80SZs5bYiZL4YBeAD,https://api.spotify.com/v1/audio-analysis/5g4Er80SZs5bYiZL4YBeAD,184762,4
0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,audio_features,7oDd86yk8itslrA9HRP2ki,spotify:track:7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/tracks/7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/audio-analysis/7oDd86yk8itslrA9HRP2ki,232857,4
0.744,0.312,0,-5.851,0,0.0408,0.675,0.155,0.121,0.283,92.01,audio_features,0AE7F5zIdjFPX0K0U8HUkm,spotify:track:0AE7F5zIdjFPX0K0U8HUkm,https://api.spotify.com/v1/tracks/0AE7F5zIdjFPX0K0U8HUkm,https://api.spotify.com/v1/audio-analysis/0AE7F5zIdjFPX0K0U8HUkm,154532,4
0.575,0.738,8,-3.65,1,0.0712,0.208,0.0,0.153,0.391,82.609,audio_features,0ixyLzNaPr7G2Fu5ETgssB,spotify:track:0ixyLzNaPr7G2Fu5ETgssB,https://api.spotify.com/v1/tracks/0ixyLzNaPr7G2Fu5ETgssB,https://api.spotify.com/v1/audio-analysis/0ixyLzNaPr7G2Fu5ETgssB,166623,4
0.606,0.315,10,-12.457,0,0.0485,0.814,0.00699,0.0996,0.387,83.952,audio_features,60S3avCiqDbthJSvYokA5x,spotify:track:60S3avCiqDbthJSvYokA5x,https://api.spotify.com/v1/tracks/60S3avCiqDbthJSvYokA5x,https://api.spotify.com/v1/audio-analysis/60S3avCiqDbthJSvYokA5x,160645,4
0.659,0.506,6,-5.308,1,0.0463,0.255,0.0,0.142,0.335,124.981,audio_features,2HXzOhKhZ46k5cLBPTlfuJ,spotify:track:2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/tracks/2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/audio-analysis/2HXzOhKhZ46k5cLBPTlfuJ,225600,4
0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4
0.373,0.506,3,-7.35,1,0.0721,0.83,3.24e-05,0.295,0.376,95.636,audio_features,5FxKXIwFBKb2eWSwJ523sp,spotify:track:5FxKXIwFBKb2eWSwJ523sp,https://api.spotify.com/v1/tracks/5FxKXIwFBKb2eWSwJ523sp,https://api.spotify.com/v1/audio-analysis/5FxKXIwFBKb2eWSwJ523sp,213333,4
0.58,0.492,0,-6.72,0,0.109,0.245,0.0,0.0901,0.355,84.555,audio_features,3pdUv2fviypOdl1PTHDunH,spotify:track:3pdUv2fviypOdl1PTHDunH,https://api.spotify.com/v1/tracks/3pdUv2fviypOdl1PTHDunH,https://api.spotify.com/v1/audio-analysis/3pdUv2fviypOdl1PTHDunH,206429,4
0.498,0.599,2,-5.596,0,0.0949,0.658,2.91e-06,0.188,0.596,176.036,audio_features,3mPVilxrHf5XQxZTqiktk6,spotify:track:3mPVilxrHf5XQxZTqiktk6,https://api.spotify.com/v1/tracks/3mPVilxrHf5XQxZTqiktk6,https://api.spotify.com/v1/audio-analysis/3mPVilxrHf5XQxZTqiktk6,212854,5
0.521,0.565,11,-9.596,0,0.0681,0.136,1.65e-06,0.134,0.261,114.562,audio_features,2rZQC2Hwy4sClylYHg2MXI,spotify:track:2rZQC2Hwy4sClylYHg2MXI,https://api.spotify.com/v1/tracks/2rZQC2Hwy4sClylYHg2MXI,https://api.spotify.com/v1/audio-analysis/2rZQC2Hwy4sClylYHg2MXI,202756,4
0.538,0.606,3,-6.423,0,0.421,0.459,0.0,0.163,0.429,79.714,audio_features,0Vv7lPT21u7YjxpCYdCYwq,spotify:track:0Vv7lPT21u7YjxpCYdCYwq,https://api.spotify.com/v1/tracks/0Vv7lPT21u7YjxpCYdCYwq,https://api.spotify.com/v1/audio-analysis/0Vv7lPT21u7YjxpCYdCYwq,224269,5
0.467,0.624,10,-8.511,0,0.0508,0.143,0.000899,0.145,0.31,141.889,audio_features,6BQrmjAgPfPTwILoFEK3Hd,spotify:track:6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/tracks/6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/audio-analysis/6BQrmjAgPfPTwILoFEK3Hd,225947,4
0.594,0.446,8,-6.654,1,0.0694,0.755,0.0,0.113,0.328,125.325,audio_features,3tpI98Yae25hSvhh6mitA9,spotify:track:3tpI98Yae25hSvhh6mitA9,https://api.spotify.com/v1/tracks/3tpI98Yae25hSvhh6mitA9,https://api.spotify.com/v1/audio-analysis/3tpI98Yae25hSvhh6mitA9,241624,3
0.707,0.541,0,-7.803,0,0.043,0.154,4e-05,0.125,0.505,131.975,audio_features,1oNuMXfc8YBiSZ5XUaSOMX,spotify:track:1oNuMXfc8YBiSZ5XUaSOMX,https://api.spotify.com/v1/tracks/1oNuMXfc8YBiSZ5XUaSOMX,https://api.spotify.com/v1/audio-analysis/1oNuMXfc8YBiSZ5XUaSOMX,163675,4
0.708,0.579,3,-5.856,0,0.0277,0.52,4.1e-05,0.118,0.539,120.023,audio_features,1Rq4MYkTWL2H8wuqp4IcSk,spotify:track:1Rq4MYkTWL2H8wuqp4IcSk,https://api.spotify.com/v1/tracks/1Rq4MYkTWL2H8wuqp4IcSk,https://api.spotify.com/v1/audio-analysis/1Rq4MYkTWL2H8wuqp4IcSk,245000,4
0.612,0.636,3,-5.328,0,0.0899,0.144,0.0,0.126,0.221,131.922,audio_features,2IkJZzXP6fg0A7WOpp1xAE,spotify:track:2IkJZzXP6fg0A7WOpp1xAE,https://api.spotify.com/v1/tracks/2IkJZzXP6fg0A7WOpp1xAE,https://api.spotify.com/v1/audio-analysis/2IkJZzXP6fg0A7WOpp1xAE,193782,4
0.758,0.552,7,-6.205,0,0.0346,0.0452,2.6e-06,0.0613,0.489,98.976,audio_features,2G5zNimfDzfcAtbHtEKzTu,spotify:track:2G5zNimfDzfcAtbHtEKzTu,https://api.spotify.com/v1/tracks/2G5zNimfDzfcAtbHtEKzTu,https://api.spotify.com/v1/audio-analysis/2G5zNimfDzfcAtbHtEKzTu,262712,3
0.611,0.626,7,-5.087,1,0.0778,0.337,0.0,0.115,0.48,100.129,audio_features,06dQ2rcBkq7z3AEZ4jhvc2,spotify:track:06dQ2rcBkq7z3AEZ4jhvc2,https://api.spotify.com/v1/tracks/06dQ2rcBkq7z3AEZ4jhvc2,https://api.spotify.com/v1/audio-analysis/06dQ2rcBkq7z3AEZ4jhvc2,156073,4
0.714,0.407,11,-6.806,1,0.0422,0.522,0.00618,0.128,0.358,76.978,audio_features,6q4yusLwjDYEcF6jXHdt7J,spotify:track:6q4yusLwjDYEcF6jXHdt7J,https://api.spotify.com/v1/tracks/6q4yusLwjDYEcF6jXHdt7J,https://api.spotify.com/v1/audio-analysis/6q4yusLwjDYEcF6jXHdt7J,227664,4
0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4
0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,audio_features,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/audio-analysis/34ZAzO78a5DAVNrYIGWcPm,181831,4
0.608,0.409,2,-11.498,1,0.0436,0.796,0.00295,0.0953,0.267,80.029,audio_features,0ebHfuIY3Wnpz3HQPSRnyq,spotify:track:0ebHfuIY3Wnpz3HQPSRnyq,https://api.spotify.com/v1/tracks/0ebHfuIY3Wnpz3HQPSRnyq,https://api.spotify.com/v1/audio-analysis/0ebHfuIY3Wnpz3HQPSRnyq,201000,4
0.639,0.641,8,-6.798,0,0.0344,0.0649,1.58e-05,0.137,0.419,111.017,audio_features,0vQffWKfl0JyRqtdoZINEM,spotify:track:0vQffWKfl0JyRqtdoZINEM,https://api.spotify.com/v1/tracks/0vQffWKfl0JyRqtdoZINEM,https://api.spotify.com/v1/audio-analysis/0vQffWKfl0JyRqtdoZINEM,265889,4
0.914,0.643,6,-3.862,0,0.134,0.0498,0.0,0.0618,0.764,105.033,audio_features,1DA2ADZs6O28y2rmdmpekw,spotify:track:1DA2ADZs6O28y2rmdmpekw,https://api.spotify.com/v1/tracks/1DA2ADZs6O28y2rmdmpekw,https://api.spotify.com/v1/audio-analysis/1DA2ADZs6O28y2rmdmpekw,187907,4
0.674,0.548,0,-8.537,0,0.0898,0.432,0.091,0.0751,0.378,195.937,audio_features,0YF4MF77Kw8CMkZkfDFtlj,spotify:track:0YF4MF77Kw8CMkZkfDFtlj,https://api.spotify.com/v1/tracks/0YF4MF77Kw8CMkZkfDFtlj,https://api.spotify.com/v1/audio-analysis/0YF4MF77Kw8CMkZkfDFtlj,159680,4
0.462,0.821,5,-3.678,0,0.243,0.216,0.0,0.137,0.487,79.131,audio_features,6y39UI6gdUexBGprn6pQo6,spotify:track:6y39UI6gdUexBGprn6pQo6,https://api.spotify.com/v1/tracks/6y39UI6gdUexBGprn6pQo6,https://api.spotify.com/v1/audio-analysis/6y39UI6gdUexBGprn6pQo6,205170,4
0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,35ovElsgyAtQwYPYnZJECg,spotify:track:35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/audio-analysis/35ovElsgyAtQwYPYnZJECg,196520,4
0.729,0.513,6,-7.507,1,0.0554,0.125,0.0,0.112,0.775,97.254,audio_features,4VY32hdU4byJ6cpEBAXRul,spotify:track:4VY32hdU4byJ6cpEBAXRul,https://api.spotify.com/v1/tracks/4VY32hdU4byJ6cpEBAXRul,https://api.spotify.com/v1/audio-analysis/4VY32hdU4byJ6cpEBAXRul,199924,4
0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
0.506,0.531,1,-6.927,1,0.0855,0.53,0.0,0.108,0.707,136.961,audio_features,7ndcbnVmqORhDBMA0VPt4W,spotify:track:7ndcbnVmqORhDBMA0VPt4W,https://api.spotify.com/v1/tracks/7ndcbnVmqORhDBMA0VPt4W,https://api.spotify.com/v1/audio-analysis/7ndcbnVmqORhDBMA0VPt4W,164054,4
0.745,0.622,7,-6.892,0,0.128,0.0992,0.0,0.0832,0.557,140.082,audio_features,3noiPAHonb3coH4jSVM09i,spotify:track:3noiPAHonb3coH4jSVM09i,https://api.spotify.com/v1/tracks/3noiPAHonb3coH4jSVM09i,https://api.spotify.com/v1/audio-analysis/3noiPAHonb3coH4jSVM09i,153365,4
0.621,0.411,6,-8.261,0,0.0333,0.0553,0.0,0.0816,0.357,110.113,audio_features,4MbzauKV2ydtZZjLsPcuTF,spotify:track:4MbzauKV2ydtZZjLsPcuTF,https://api.spotify.com/v1/tracks/4MbzauKV2ydtZZjLsPcuTF,https://api.spotify.com/v1/audio-analysis/4MbzauKV2ydtZZjLsPcuTF,202520,4
0.62,0.396,1,-15.498,0,0.206,0.735,0.000985,0.0976,0.774,87.865,audio_features,3MlQPB0wJuopo3NTZGlMpI,spotify:track:3MlQPB0wJuopo3NTZGlMpI,https://api.spotify.com/v1/tracks/3MlQPB0wJuopo3NTZGlMpI,https://api.spotify.com/v1/audio-analysis/3MlQPB0wJuopo3NTZGlMpI,201027,4
0.528,0.683,1,-4.074,0,0.263,0.26,0.0,0.0857,0.539,134.92,audio_features,6FxdAycUNPT8gHH5JhG2xI,spotify:track:6FxdAycUNPT8gHH5JhG2xI,https://api.spotify.com/v1/tracks/6FxdAycUNPT8gHH5JhG2xI,https://api.spotify.com/v1/audio-analysis/6FxdAycUNPT8gHH5JhG2xI,153736,4
0.468,0.52,3,-7.964,0,0.0329,0.246,0.00259,0.078,0.46,174.082,audio_features,4KVSdwwJ67JHu5s9vIA0zi,spotify:track:4KVSdwwJ67JHu5s9vIA0zi,https://api.spotify.com/v1/tracks/4KVSdwwJ67JHu5s9vIA0zi,https://api.spotify.com/v1/audio-analysis/4KVSdwwJ67JHu5s9vIA0zi,227000,3
0.618,0.474,5,-12.097,1,0.0789,0.182,0.000122,0.108,0.397,119.999,audio_features,2xZ0zfuDTv5LxLhEgD82PG,spotify:track:2xZ0zfuDTv5LxLhEgD82PG,https://api.spotify.com/v1/tracks/2xZ0zfuDTv5LxLhEgD82PG,https://api.spotify.com/v1/audio-analysis/2xZ0zfuDTv5LxLhEgD82PG,178000,4
0.502,0.407,5,-8.409,0,0.177,0.811,1.44e-06,0.191,0.387,142.978,audio_features,0U8tC6UzgYePgOJT6Chlw9,spotify:track:0U8tC6UzgYePgOJT6Chlw9,https://api.spotify.com/v1/tracks/0U8tC6UzgYePgOJT6Chlw9,https://api.spotify.com/v1/audio-analysis/0U8tC6UzgYePgOJT6Chlw9,301082,4
0.729,0.74,4,-4.12,0,0.0556,0.193,0.0,0.132,0.857,139.01,audio_features,3xcapG4WdzvsER4g70MjKc,spotify:track:3xcapG4WdzvsER4g70MjKc,https://api.spotify.com/v1/tracks/3xcapG4WdzvsER4g70MjKc,https://api.spotify.com/v1/audio-analysis/3xcapG4WdzvsER4g70MjKc,155299,4
0.689,0.668,0,-7.301,0,0.0409,0.692,0.0199,0.108,0.68,87.984,audio_features,1KgqMmNUqRdXqZhR4PXtg8,spotify:track:1KgqMmNUqRdXqZhR4PXtg8,https://api.spotify.com/v1/tracks/1KgqMmNUqRdXqZhR4PXtg8,https://api.spotify.com/v1/audio-analysis/1KgqMmNUqRdXqZhR4PXtg8,199825,4
0.854,0.786,11,-4.565,0,0.136,0.154,0.0,0.0825,0.498,120.006,audio_features,5ToBvPG8kVJ70jXGvealFs,spotify:track:5ToBvPG8kVJ70jXGvealFs,https://api.spotify.com/v1/tracks/5ToBvPG8kVJ70jXGvealFs,https://api.spotify.com/v1/audio-analysis/5ToBvPG8kVJ70jXGvealFs,214353,4
0.781,0.832,5,-4.689,0,0.0837,0.133,0.0,0.172,0.692,134.674,audio_features,36UY111WEuMBKpF189a6m1,spotify:track:36UY111WEuMBKpF189a6m1,https://api.spotify.com/v1/tracks/36UY111WEuMBKpF189a6m1,https://api.spotify.com/v1/audio-analysis/36UY111WEuMBKpF189a6m1,152241,4
0.756,0.554,7,-7.166,0,0.145,0.211,0.0,0.274,0.563,120.028,audio_features,67v2UHujFruxWrDmjPYxD6,spotify:track:67v2UHujFruxWrDmjPYxD6,https://api.spotify.com/v1/tracks/67v2UHujFruxWrDmjPYxD6,https://api.spotify.com/v1/audio-analysis/67v2UHujFruxWrDmjPYxD6,210346,4
